Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Brad,2018-08-09 16:52:36,00:40:06,Autoplayed: user action: None; ,Criminal Minds: Season 12: In the Dark (Episode 17),,Sony PS4,00:40:53,Not latest view,US (United States)
Brad,2018-08-09 16:16:49,00:35:44,Autoplayed: user action: Unspecified; ,Criminal Minds: Season 12: Assistance is Futile (Episode 16),,Sony PS4,00:42:26,Not latest view,US (United States)
Brad,2018-08-09 01:04:26,00:06:18,Autoplayed: user action: None; ,Criminal Minds: Season 12: Assistance is Futile (Episode 16),,Sony PS4,00:06:44,Not latest view,US (United States)
Brad,2018-08-09 00:22:10,00:42:10,Autoplayed: user action: None; ,Criminal Minds: Season 12: Alpha Male (Episode 15),,Sony PS4,00:42:32,00:42:32,US (United States)
Brad,2018-08-08 23:40:31,00:41:39,Autoplayed: user action: None; ,Criminal Minds: Season 12: Collision Course (Episode 14),,Sony PS4,00:42:13,00:42:13,US (United States)
Brad,2018-08-08 22:57:58,00:42:32,Autoplayed: user action: None; ,Criminal Minds: Season 12: Spencer (Episode 13),,Sony PS4,00:42:32,00:42:32,US (United States)
Brad,2018-08-08 21:28:31,00:40:28,Autoplayed: user action: Unspecified; ,Criminal Minds: Season 12: A Good Husband (Episode 12),,Sony PS4,00:40:52,00:40:52,US (United States)
Brad,2018-08-08 20:45:19,00:43:11,Autoplayed: user action: None; ,Criminal Minds: Season 12: Surface Tension (Episode 11),,Sony PS4,00:43:11,00:43:11,US (United States)
Brad,2018-08-08 20:04:36,00:40:42,Autoplayed: user action: None; ,Criminal Minds: Season 12: Seek & Destroy (Episode 10),,Sony PS4,00:40:42,00:40:42,US (United States)
Brad,2018-08-08 19:22:58,00:41:37,Autoplayed: user action: None; ,Criminal Minds: Season 12: Profiling 202 (Episode 9),,Sony PS4,00:42:03,00:42:03,US (United States)
Brad,2018-08-08 18:44:44,00:38:13,Autoplayed: user action: Unspecified; ,Criminal Minds: Season 12: Scarecrow (Episode 8),,Sony PS4,00:41:01,00:41:01,US (United States)
Brad,2018-08-08 18:27:17,00:00:03,Autoplayed: user action: None; ,Law & Order: Special Victims Unit: The Fifteenth Year: Surrender Benson (Episode 1),,Sony PS4,00:00:03,00:00:03,US (United States)
Brad,2018-08-06 23:48:11,01:07:47,Autoplayed: user action: Unspecified; ,The African Queen,,Sony PS4,01:07:47,01:07:47,US (United States)
Brad,2018-08-06 23:37:45,00:03:56,Autoplayed: user action: None; ,Parks and Recreation: Season 1: The Reporter (Episode 3),,Sony PS4,00:03:56,Not latest view,US (United States)
Brad,2018-08-06 23:16:38,00:21:06,Autoplayed: user action: None; ,Parks and Recreation: Season 1: Canvassing (Episode 2),,Sony PS4,00:21:06,00:21:06,US (United States)
Brad,2018-08-06 22:55:18,00:21:18,Autoplayed: user action: Unspecified; ,Parks and Recreation: Season 1: Pilot (Episode 1),,Sony PS4,00:21:18,00:21:18,US (United States)
Brad,2018-08-06 22:54:03,00:00:02,Autoplayed: user action: None; ,Nailed It!: Season 1: First Date to Life Mate (Episode 1),,Sony PS4,00:00:02,00:00:02,US (United States)
Brad,2018-08-06 18:39:57,00:27:42,Autoplayed: user action: None; ,Bob Ross: Beauty Is Everywhere: Collection 1: Valley View (Episode 3),,Sony PS4,00:27:42,00:27:42,US (United States)
Brad,2018-08-06 18:12:40,00:27:11,Autoplayed: user action: None; ,Bob Ross: Beauty Is Everywhere: Collection 1: Wilderness Cabin (Episode 2),,Sony PS4,00:27:41,00:27:41,US (United States)
Brad,2018-08-06 17:45:05,00:27:31,Autoplayed: user action: Unspecified; ,Bob Ross: Beauty Is Everywhere: Collection 1: Cliffside (Episode 1),,Sony PS4,00:27:31,00:27:31,US (United States)
Brad,2018-08-06 16:15:37,01:25:23,Autoplayed: user action: Unspecified; ,Monsters vs. Aliens,,Sony PS4,01:25:23,01:25:23,US (United States)
Brad,2018-08-06 00:31:45,01:18:25,Autoplayed: user action: Unspecified; ,Stripes,,Sony PS4,01:18:25,01:18:25,US (United States)
Brad,2018-08-05 22:51:45,01:36:33,Autoplayed: user action: Unspecified; ,Coco,,Sony PS4,01:36:33,01:36:33,US (United States)
Brad,2018-08-05 21:34:18,00:21:49,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Free Family Portrait Studio (Episode 24),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-05 21:12:29,00:21:48,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Turf War (Episode 23),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2018-08-05 20:50:38,00:21:49,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Fundraiser (Episode 22),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-05 19:10:37,01:37:17,Autoplayed: user action: Unspecified; ,Tusk,,Sony PS4,01:37:17,01:37:17,US (United States)
Brad,2018-08-05 01:35:48,01:20:45,Autoplayed: user action: Unspecified; ,Chernobyl Diaries,,Sony PS4,01:20:45,01:20:45,US (United States)
Brad,2018-08-04 03:33:09,00:21:49,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Angry Andy (Episode 21),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-04 03:11:20,00:21:49,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Welcome Party (Episode 20),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-04 02:49:04,00:21:49,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Get the Girl (Episode 19),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-04 02:27:14,00:21:49,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Last Day in Florida (Episode 18),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-08-04 02:05:22,00:21:51,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Test the Store (Episode 17),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2018-08-04 01:43:33,00:21:48,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: After Hours (Episode 16),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2018-08-04 01:21:58,00:21:34,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Tallahassee (Episode 15),,Sony PS4,00:21:47,00:21:47,US (United States)
Brad,2018-08-03 01:08:40,00:21:35,,The Office (U.S.): Season 8: Special Project (Episode 14),,Sony PS4,00:21:37,00:21:37,US (United States)
Brad,2018-08-03 00:47:00,00:21:39,,The Office (U.S.): Season 8: Jury Duty (Episode 13),,Sony PS4,00:21:39,00:21:39,US (United States)
Brad,2018-08-03 00:25:13,00:21:46,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Pool Party (Episode 12),,Sony PS4,00:21:46,00:21:46,US (United States)
Brad,2018-08-03 00:03:18,00:21:53,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Trivia (Episode 11),,Sony PS4,00:21:55,00:21:55,US (United States)
Brad,2018-08-02 21:07:14,01:54:17,Autoplayed: user action: Unspecified; ,Constantine,,Sony PS4,01:54:15,01:54:15,US (United States)
Brad,2018-08-02 17:41:20,02:51:08,Autoplayed: user action: Unspecified; ,The Lord of the Rings: The Fellowship of the Ring,,Sony PS4,02:51:08,02:51:08,US (United States)
Brad,2018-08-02 01:23:54,00:21:35,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Christmas Wishes (Episode 10),,Sony PS4,00:21:35,00:21:35,US (United States)
Brad,2018-08-02 01:02:18,00:21:35,,The Office (U.S.): Season 8: Mrs. California (Episode 9),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2018-08-02 00:44:01,00:18:14,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Gettysburg (Episode 8),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2018-07-30 23:23:25,00:03:36,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Gettysburg (Episode 8),,Sony PS4,00:03:36,Not latest view,US (United States)
Brad,2018-07-30 23:01:34,00:21:51,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Pam's Replacement (Episode 7),,Sony PS4,00:21:51,00:21:51,US (United States)
Brad,2018-07-30 22:39:44,00:21:48,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Doomsday (Episode 6),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2018-07-30 22:18:06,00:21:36,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: Spooked (Episode 5),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-07-30 01:05:50,00:33:52,Autoplayed: user action: None; ,Supernatural: Season 1: Bloody Mary (Episode 5),,Sony PS4,00:34:47,00:34:47,US (United States)
Brad,2018-07-30 00:24:53,00:40:46,Autoplayed: user action: None; ,Supernatural: Season 1: Phantom Traveler (Episode 4),,Sony PS4,00:41:40,00:41:40,US (United States)
Brad,2018-07-29 23:42:41,00:42:11,Autoplayed: user action: None; ,Supernatural: Season 1: Dead in the Water (Episode 3),,Sony PS4,00:43:05,00:43:05,US (United States)
Brad,2018-07-29 23:01:21,00:41:19,Autoplayed: user action: None; ,Supernatural: Season 1: Wendigo (Episode 2),,Sony PS4,00:42:55,00:42:55,US (United States)
Brad,2018-07-29 22:10:06,00:42:57,Autoplayed: user action: Unspecified; ,Supernatural: Season 1: Pilot (Episode 1),,Sony PS4,00:42:57,00:42:57,US (United States)
Brad,2018-07-29 00:08:14,01:05:39,Autoplayed: user action: Unspecified; ,Bolt,,Sony PS4,01:05:39,01:05:39,US (United States)
Brad,2018-07-28 23:44:28,00:21:38,Autoplayed: user action: None; ,The Office (U.S.): Season 8: Garden Party (Episode 4),,Sony PS4,00:21:38,00:21:38,US (United States)
Brad,2018-07-28 23:22:39,00:21:48,,The Office (U.S.): Season 8: Lotto (Episode 3),,Sony PS4,00:21:48,00:21:48,US (United States)
Brad,2018-07-28 23:00:58,00:21:39,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 8: The Incentive (Episode 2),,Sony PS4,00:21:39,00:21:39,US (United States)
Brad,2018-07-28 02:04:38,00:00:05,Autoplayed: user action: None; ,The Office (U.S.): Season 8: The Incentive (Episode 2),,Sony PS4,00:00:05,Not latest view,US (United States)
Brad,2018-07-28 01:43:00,00:21:37,,The Office (U.S.): Season 8: The List (Episode 1),,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-07-28 01:24:01,00:18:58,,The Office (U.S.): Season 7: Search Committee: Part 2 (Episode 26),,Sony PS4,00:19:06,00:19:06,US (United States)
Brad,2018-07-28 01:00:17,00:23:43,Autoplayed: user action: None; ,The Office (U.S.): Season 7: Search Committee: Part 1 (Episode 25),,Sony PS4,00:23:43,00:23:43,US (United States)
Brad,2018-07-28 00:38:39,00:21:37,,"The Office (U.S.): Season 7: Dwight K. Schrute, (Acting) Manager (Episode 24)",,Sony PS4,00:21:49,00:21:49,US (United States)
Brad,2018-07-28 00:19:00,00:19:34,,The Office (U.S.): Season 7: The Inner Circle (Episode 23),,Sony PS4,00:21:35,00:21:35,US (United States)
Brad,2018-07-26 23:21:40,01:32:44,Autoplayed: user action: Unspecified; ,Scooby-Doo 2: Monsters Unleashed,,Sony PS4,01:32:44,01:32:44,US (United States)
Brad,2018-07-21 20:51:57,01:40:29,,GODZILLA City on the Edge of Battle,,Sony PS4,01:40:29,01:40:29,US (United States)
Brad,2018-07-17 22:41:58,01:35:32,Autoplayed: user action: Unspecified; ,Kubo and the Two Strings,,Sony PS4,01:35:32,01:35:32,US (United States)
Brad,2018-07-17 15:50:34,01:37:45,Autoplayed: user action: Unspecified; ,Adventures in Babysitting,,Sony PS4,01:37:45,01:37:45,US (United States)
Brad,2018-07-16 18:54:48,02:03:54,Autoplayed: user action: Unspecified; ,Beauty and the Beast (2017),,Sony PS4,02:03:54,02:03:54,US (United States)
Brad,2018-07-16 16:26:28,00:24:03,Autoplayed: user action: None; ,Storage Wars: Northern Treasures: Season 1: You Just Got Roy'd! (Episode 3),,Sony PS4,00:24:03,00:24:03,US (United States)
Brad,2018-07-16 16:02:24,00:24:03,Autoplayed: user action: None; ,Storage Wars: Northern Treasures: Season 1: Orangeville Squeeze Play (Episode 2),,Sony PS4,00:24:03,00:24:03,US (United States)
Brad,2018-07-16 15:38:20,00:24:01,Autoplayed: user action: Unspecified; ,"Storage Wars: Northern Treasures: Season 1: Northern Lights, Northern Fights (Episode 1)",,Sony PS4,00:24:01,00:24:01,US (United States)
Brad,2018-07-13 23:43:01,01:33:01,Autoplayed: user action: Unspecified; ,Ghostbusters 2,,Sony PS4,01:33:01,Not latest view,US (United States)
Brad,2018-07-13 22:00:11,01:40:41,Autoplayed: user action: Unspecified; ,Ghostbusters,,Sony PS4,01:40:41,01:40:41,US (United States)
Brad,2018-07-13 21:05:50,00:52:51,Autoplayed: user action: Unspecified; ,Sugar Rush: Season 1: Get Buzzed (Episode 8),,Sony PS4,00:52:51,00:52:51,US (United States)
Brad,2018-07-13 17:19:37,00:49:17,Autoplayed: user action: None; ,Sugar Rush: Season 1: Frosted Fashion (Episode 7),,Sony PS4,00:50:30,00:50:30,US (United States)
Brad,2018-07-13 16:30:54,00:48:42,Autoplayed: user action: None; ,Sugar Rush: Season 1: Camp Sugar Rush (Episode 6),,Sony PS4,00:49:55,00:49:55,US (United States)
Brad,2018-07-13 15:41:56,00:48:57,Autoplayed: user action: None; ,Sugar Rush: Season 1: Sweet Geeks (Episode 5),,Sony PS4,00:50:10,00:50:10,US (United States)
Brad,2018-07-13 14:51:24,00:50:09,Autoplayed: user action: None; ,Sugar Rush: Season 1: Cake by the Ocean (Episode 4),,Sony PS4,00:51:22,00:51:22,US (United States)
Brad,2018-07-13 14:02:47,00:48:36,Autoplayed: user action: None; ,Sugar Rush: Season 1: Holiday Celebrations (Episode 3),,Sony PS4,00:49:49,00:49:49,US (United States)
Brad,2018-07-13 13:13:47,00:48:59,Autoplayed: user action: None; ,Sugar Rush: Season 1: Kids in a Candy Store (Episode 2),,Sony PS4,00:50:11,00:50:11,US (United States)
Brad,2018-07-13 12:20:07,00:53:39,,Sugar Rush: Season 1: Surprise! (Episode 1),,Sony PS4,00:53:39,00:53:39,US (United States)
Brad,2018-07-13 12:18:02,00:00:09,Autoplayed: user action: None; ,Queer Eye: Season 2: God Bless Gay (Episode 1),,Sony PS4,00:00:09,00:00:09,US (United States)
Brad,2018-07-13 12:06:24,00:11:38,Autoplayed: user action: None; ,"Nailed It!: Season 2: Bonus: 3, 2, 1...Ya Not Done! (Episode 7)",,Sony PS4,00:11:46,00:11:46,US (United States)
Brad,2018-07-13 11:36:55,00:29:27,,Nailed It!: Season 2: Out of This World (Episode 6),,Sony PS4,00:31:57,00:31:57,US (United States)
Brad,2018-07-13 00:07:55,00:32:43,Autoplayed: user action: None; ,Nailed It!: Season 1: Big in Japan (Episode 5),,Sony PS4,00:32:51,00:32:51,US (United States)
Brad,2018-07-12 23:35:20,00:32:35,Autoplayed: user action: None; ,Nailed It!: Season 1: Weird Science (Episode 4),,Sony PS4,00:32:43,00:32:43,US (United States)
Brad,2018-07-12 22:58:38,00:33:45,Autoplayed: user action: Unspecified; ,Nailed It!: Season 1: Head Under Water (Episode 3),,Sony PS4,00:33:53,00:33:53,US (United States)
Brad,2018-07-12 22:25:40,00:32:57,Autoplayed: user action: None; ,Nailed It!: Season 1: Fantasyland (Episode 2),,Sony PS4,00:33:05,00:33:05,US (United States)
Brad,2018-07-12 21:53:17,00:32:21,,Nailed It!: Season 1: First Date to Life Mate (Episode 1),,Sony PS4,00:32:21,Not latest view,US (United States)
Brad,2018-07-12 21:53:07,00:00:01,Autoplayed: user action: None; ,Nailed It!: Season 2: Out of This World (Episode 6),,Sony PS4,00:02:31,Not latest view,US (United States)
Brad,2018-07-12 21:50:41,00:02:23,Autoplayed: user action: None; ,Nailed It!: Season 2: Out of This World (Episode 6),,Sony PS4,00:02:31,Not latest view,US (United States)
Brad,2018-07-12 21:17:22,00:32:59,Autoplayed: user action: None; ,Nailed It!: Season 2: Zoo You Bake? (Episode 5),,Sony PS4,00:33:07,00:33:07,US (United States)
Brad,2018-07-12 20:44:13,00:33:08,Autoplayed: user action: None; ,Nailed It!: Season 2: Holi-daze (Episode 4),,Sony PS4,00:33:16,00:33:16,US (United States)
Brad,2018-07-12 20:11:31,00:32:41,Autoplayed: user action: None; ,"Nailed It!: Season 2: Tailgate, Failgate (Episode 3)",,Sony PS4,00:32:49,00:32:49,US (United States)
Brad,2018-07-12 19:38:17,00:32:30,Autoplayed: user action: Unspecified; ,Nailed It!: Season 2: Fictitious and Delicious (Episode 2),,Sony PS4,00:32:39,00:32:39,US (United States)
Brad,2018-07-12 19:05:30,00:32:47,Autoplayed: user action: None; ,Nailed It!: Season 2: High Society (Episode 1),,Sony PS4,00:32:53,00:32:53,US (United States)
Brad,2018-07-12 18:31:49,00:33:40,Autoplayed: user action: None; ,Nailed It!: Season 1: In Your Face! (Episode 6),,Sony PS4,00:33:48,00:33:48,US (United States)
Brad,2018-07-12 17:54:04,00:32:43,Autoplayed: user action: Unspecified; ,Nailed It!: Season 1: Big in Japan (Episode 5),,Sony PS4,00:32:51,Not latest view,US (United States)
Brad,2018-07-12 17:19:48,00:32:34,Autoplayed: user action: None; ,Nailed It!: Season 1: Weird Science (Episode 4),,Sony PS4,00:32:42,Not latest view,US (United States)
Brad,2018-07-12 16:46:01,00:33:45,Autoplayed: user action: None; ,Nailed It!: Season 1: Head Under Water (Episode 3),,Sony PS4,00:33:53,Not latest view,US (United States)
Brad,2018-07-12 16:13:04,00:32:57,Autoplayed: user action: None; ,Nailed It!: Season 1: Fantasyland (Episode 2),,Sony PS4,00:33:05,Not latest view,US (United States)
Brad,2018-07-12 15:40:40,00:32:22,Autoplayed: user action: Unspecified; ,Nailed It!: Season 1: First Date to Life Mate (Episode 1),,Sony PS4,00:32:22,Not latest view,US (United States)
Brad,2018-07-12 13:07:40,00:16:57,,Jurassic Park III,,Sony PS4,01:24:47,01:24:47,US (United States)
Brad,2018-07-12 11:21:12,00:29:40,Autoplayed: user action: Unspecified; ,Jurassic Park III,,Sony PS4,01:07:56,Not latest view,US (United States)
Brad,2018-07-12 00:10:00,00:38:26,Autoplayed: user action: Unspecified; ,Jurassic Park III,,Sony PS4,00:38:26,Not latest view,US (United States)
Brad,2018-07-11 22:06:34,02:03:21,Autoplayed: user action: None; ,The Lost World: Jurassic Park,,Sony PS4,02:03:21,02:03:21,US (United States)
Brad,2018-07-11 20:02:31,02:00:43,Autoplayed: user action: Unspecified; ,Jurassic Park,,Sony PS4,02:00:43,02:00:43,US (United States)
Brad,2018-07-10 20:06:51,01:21:24,Autoplayed: user action: Unspecified; ,Scooby-Doo,,Sony PS4,01:21:24,01:21:24,US (United States)
Brad,2018-07-10 18:29:14,01:35:56,Autoplayed: user action: Unspecified; ,Step Up 2: The Streets,,Sony PS4,01:35:56,01:35:56,US (United States)
Brad,2018-07-10 17:19:30,01:06:36,Autoplayed: user action: Unspecified; ,A Little Princess,,Sony PS4,01:32:37,01:32:37,US (United States)
Brad,2018-07-09 23:54:26,00:26:03,Autoplayed: user action: Unspecified; ,A Little Princess,,Sony PS4,00:26:03,Not latest view,US (United States)
Brad,2018-07-09 17:30:08,01:57:24,Autoplayed: user action: Unspecified; ,Chocolat,,Sony PS4,01:57:24,01:57:24,US (United States)
Brad,2018-07-09 17:28:43,00:00:01,,Nailed It!: Season 1: First Date to Life Mate (Episode 1),,Sony PS4,00:00:01,Not latest view,US (United States)
Brad,2018-07-09 14:44:07,01:28:16,Autoplayed: user action: Unspecified; ,Journey to the Center of the Earth,,Sony PS4,01:28:16,01:28:16,US (United States)
Brad,2018-07-09 13:26:20,01:16:45,Autoplayed: user action: Unspecified; ,Van Helsing,,Sony PS4,02:02:10,02:02:10,US (United States)
Brad,2018-07-08 23:03:49,01:51:50,Autoplayed: user action: Unspecified; ,Van Helsing,,Sony PS4,01:51:50,Not latest view,US (United States)
Brad,2018-07-08 21:28:20,01:33:05,Autoplayed: user action: Unspecified; ,TAU,,Sony PS4,01:33:05,01:33:05,US (United States)
Brad,2018-07-08 17:26:29,00:00:28,Autoplayed: user action: None; ,Van Helsing,,Sony PS4,00:00:28,Not latest view,US (United States)
Brad,2018-07-08 00:47:38,01:29:50,Autoplayed: user action: Unspecified; ,Journey to the Center of the Earth,,Sony PS4,01:29:50,Not latest view,US (United States)
Brad,2018-07-07 02:59:25,00:11:54,Autoplayed: user action: None; ,Roman Empire: Commodus: Reign of Blood: The Making of an Emperor (Episode 2),,Sony PS4,00:11:59,00:11:59,US (United States)
Brad,2018-07-07 01:54:59,00:47:03,,Roman Empire: Commodus: Reign of Blood: Born in the Purple (Episode 1),,Sony PS4,00:47:03,00:47:03,US (United States)
Brad,2018-07-07 01:52:50,00:00:01,Autoplayed: user action: None; ,Explained: Season 1: The Stock Market (Episode 7),,Sony PS4,00:16:43,00:16:43,US (United States)
